,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),mean-grad-hist (exit),ema-26 (exit),sma-compare (exit),ema-12 (exit),open (exit),sma-05 (exit),short_kdj (exit),sma-25 (exit),volume (exit),sma-07 (exit),long_jcrosk (exit),high (exit),low (exit),close (exit)
810,XLM/USDT:USDT,2021-02-09 13:00:00+00:00,first_buy,trailing_stop_loss,0.39097000000000004,0.39202000000000004,0.3929495890664451,0.39497467056189495,0.38646,1,0.38794,9159373.0,0,False,0.39250600000000113,0.3924357142857132,0.3966012000000003,1.22034013,0.01989058505131896,0,1,0.4138051316480027,0,0.4100501940343427,0.41387,0.41475200000000106,False,0.4092824000000003,4339802.0,0.41567571428571315,0,0.41425,0.41182,0.41356000000000004
811,XLM/USDT:USDT,2021-02-10 06:00:00+00:00,first_buy,trailing_stop_loss,0.41009,0.41088,0.40919913486306414,0.40867662952983724,0.40872,0,0.40933,4225298.0,0,False,0.40824000000000105,0.4076314285714275,0.4115484000000002,1.33901365,0.021932648720703253,0,1,0.4281516469468598,0,0.42361827658584505,0.42560000000000003,0.4329400000000012,False,0.42309000000000035,23106988.0,0.43142285714285594,0,0.43255000000000005,0.42333000000000004,0.42538000000000004
812,XLM/USDT:USDT,2021-02-10 15:15:00+00:00,first_buy,trailing_stop_loss,0.39843,0.40131000000000006,0.40764674198818746,0.412411981348984,0.39073,1,0.39863000000000004,23159816.0,0,False,0.4043040000000012,0.4064128571428559,0.41691480000000025,6.00440032,0.09831295775779392,1,1,0.46029094455399033,0,0.4579389009201178,0.45189,0.45887000000000133,False,0.4606936,10792938.0,0.4607085714285704,0,0.45946000000000004,0.45148000000000005,0.45454000000000006
813,XLM/USDT:USDT,2021-02-12 00:00:00+00:00,first_buy,trailing_stop_loss,0.45615000000000006,0.45867,0.45634664051794266,0.4562683888559361,0.45228,0,0.45695,6552013.0,0,False,0.4565760000000014,0.4571071428571418,0.458964,-2.49003304,-0.04059784881042717,1,1,0.4589013654627707,0,0.45824487032971173,0.45681000000000005,0.45942600000000156,False,0.45798120000000003,11890602.0,0.46217571428571336,0,0.45681000000000005,0.448,0.45126000000000005
814,XLM/USDT:USDT,2021-02-12 21:30:00+00:00,first_buy,trailing_stop_loss,0.51909,0.5199100000000001,0.5035870137152457,0.49205590131836363,0.51304,1,0.5130800000000001,13787838.0,0,False,0.5142720000000018,0.509687142857142,0.4880656000000002,6.4756425,0.10595384942792883,0,1,0.582715868217607,0,0.5682772482546911,0.5876600000000001,0.5825640000000019,False,0.5712595999999999,13130258.0,0.5856185714285704,1,0.58867,0.57423,0.5744400000000001
815,XLM/USDT:USDT,2021-02-13 08:00:00+00:00,first_buy,trailing_stop_loss,0.5681400000000001,0.56996,0.5715928562616541,0.5694863863019115,0.555,1,0.55681,20741291.0,0,False,0.5703380000000018,0.5699214285714274,0.5807847999999999,-1.90506397,-0.031072469786344765,0,1,0.5667265196667488,1,0.5683078051676187,0.5584100000000001,0.5639100000000017,False,0.5720323999999998,23528768.0,0.5667328571428559,0,0.55854,0.5469,0.5521
816,XLM/USDT:USDT,2021-02-13 10:45:00+00:00,first_buy,trailing_stop_loss,0.552,0.55788,0.5629239781795566,0.566359819599647,0.54,1,0.54201,21149446.0,0,False,0.5574800000000016,0.5621314285714273,0.5703991999999998,-3.77547238,-0.06160440397534582,1,1,0.5588387507673171,1,0.5641383514811547,0.54181,0.5512240000000016,False,0.5683151999999998,42948265.0,0.5568471428571415,0,0.55274,0.5308,0.53637
807,XLM/USDT:USDT,2021-02-07 10:30:00+00:00,first_buy,trailing_stop_loss,0.40574000000000005,0.41338,0.3945759889558848,0.38900940397104483,0.40418000000000004,0,0.41133000000000003,30758908.0,0,False,0.3997520000000011,0.39615857142857047,0.38606280000000043,-2.36725538,-0.03858453446395588,0,1,0.4088509113418016,0,0.4018519019992481,0.41440000000000005,0.41381600000000107,False,0.4003576000000005,31470238.0,0.4109514285714276,0,0.4199,0.40984000000000004,0.41435000000000005
817,XLM/USDT:USDT,2021-02-13 12:15:00+00:00,first_buy,trailing_stop_loss,0.5432,0.54805,0.5478590609298511,0.555955585181725,0.53335,0,0.54596,22121082.0,0,False,0.5376780000000017,0.5381099999999986,0.5605807999999999,-0.64391418,-0.010520369014434294,1,1,0.5515608597813352,1,0.5536409878059677,0.54878,0.5484260000000017,False,0.5555884000000002,4642643.0,0.549892857142856,1,0.54935,0.5441400000000001,0.5442
795,XLM/USDT:USDT,2021-01-29 03:15:00+00:00,first_buy,trailing_stop_loss,0.30007,0.30567,0.30083895037278785,0.2944792213345672,0.29892,1,0.30238000000000004,11341810.0,0,False,0.3028440000000009,0.30137857142857083,0.29429360000000027,1.16936184,0.01912792506164207,0,0,0.2967838621694669,1,0.29413622337265016,0.29254,0.29320600000000085,False,0.29787560000000024,25080079.0,0.2954699999999994,0,0.3018,0.28887,0.29963
793,XLM/USDT:USDT,2021-01-26 03:30:00+00:00,first_buy,trailing_stop_loss,0.26258000000000004,0.26264000000000004,0.26268140014663593,0.26396213004942476,0.25901,1,0.25931000000000004,4038915.0,0,False,0.26202800000000065,0.2627342857142855,0.26324320000000045,-3.46112966,-0.05652668888296701,1,1,0.2501647904823831,1,0.25213911805101574,0.24761000000000002,0.2491120000000009,False,0.2521608000000003,3481759.0,0.2499914285714282,0,0.24841000000000002,0.24604,0.24626
773,XLM/USDT:USDT,2021-01-11 03:30:00+00:00,first_buy,trailing_stop_loss,0.26248000000000005,0.26336000000000004,0.2704115946931213,0.27681397308946826,0.25252,1,0.25431000000000004,27493834.0,0,False,0.2659600000000009,0.26793857142857175,0.2797060000000006,-3.28130176,-0.05349967842101259,1,1,0.264094426278795,1,0.2732981232309891,0.25424,0.25796200000000086,False,0.2774688000000006,60831868.0,0.26161857142857176,0,0.25445,0.22742,0.22935000000000003
774,XLM/USDT:USDT,2021-01-11 06:00:00+00:00,first_buy,trailing_stop_loss,0.25233,0.256,0.2564900403075572,0.26383768057936,0.24882,1,0.25166,13183698.0,1,False,0.25537000000000093,0.2540585714285718,0.26491920000000063,-1.39263301,-0.02273919599009404,0,1,0.2545222733739616,0,0.25540566168546996,0.25170000000000003,0.25434000000000095,False,0.2519008000000007,11386725.0,0.2562371428571432,0,0.25532000000000005,0.25068,0.2525
775,XLM/USDT:USDT,2021-01-11 14:00:00+00:00,first_buy,trailing_stop_loss,0.24497000000000002,0.24601,0.24680855984083463,0.2502074265459421,0.24097000000000002,1,0.24101000000000003,15574409.0,0,False,0.24398000000000103,0.24536285714285758,0.2517000000000007,-4.37267858,-0.0713583333806561,1,1,0.24318416601916779,1,0.24821058013513156,0.24101000000000003,0.239396000000001,False,0.25065280000000073,38512298.0,0.24161285714285755,0,0.24428000000000002,0.22302000000000002,0.22325000000000003
776,XLM/USDT:USDT,2021-01-11 15:45:00+00:00,first_buy,trailing_stop_loss,0.23886000000000002,0.24114000000000002,0.23968702271771744,0.24440410216699612,0.23148000000000002,1,0.23356000000000002,13226015.0,1,False,0.23800800000000102,0.23600000000000043,0.24650800000000073,-4.66866629,-0.07621499100605189,0,1,0.23516834170913498,1,0.24149855124056596,0.23003,0.23179400000000103,False,0.2440848000000007,37762960.0,0.23408000000000045,0,0.23154000000000002,0.21828000000000003,0.21847000000000003
777,XLM/USDT:USDT,2021-01-11 16:30:00+00:00,first_buy,trailing_stop_loss,0.21847000000000003,0.22625,0.23292244298465267,0.23994828818570924,0.21230000000000002,1,0.22057000000000002,36131829.0,0,False,0.228326000000001,0.23126857142857185,0.24239400000000075,1.11040984,0.018085069390363077,1,1,0.2322465335356462,0,0.23489242589491052,0.23365000000000002,0.23501000000000097,False,0.2329396000000007,10448574.0,0.23457000000000042,1,0.23620000000000002,0.22855000000000003,0.2286
778,XLM/USDT:USDT,2021-01-12 10:15:00+00:00,first_buy,trailing_stop_loss,0.2896,0.29354,0.2914436758406678,0.29028395466942425,0.28042,1,0.28093,19868459.0,0,False,0.2877400000000009,0.2892228571428577,0.29651160000000065,-1.41828838,-0.023135338302817745,1,1,0.28688821532208997,1,0.2878356660340568,0.28952,0.285898000000001,False,0.2897644000000007,24254772.0,0.2874128571428578,0,0.28978000000000004,0.27808000000000005,0.2793
779,XLM/USDT:USDT,2021-01-12 21:30:00+00:00,first_buy,trailing_stop_loss,0.28256000000000003,0.28377,0.28310463046553314,0.2840689509624901,0.27928000000000003,1,0.28033,6522436.0,1,False,0.28255000000000086,0.2825328571428577,0.28592040000000063,1.95113396,0.03189190528339015,0,1,0.29970333881761907,1,0.3000749019477209,0.29726,0.2970880000000009,False,0.30198240000000065,8878445.0,0.2992800000000005,0,0.29938000000000003,0.29067000000000004,0.29094000000000003
780,XLM/USDT:USDT,2021-01-14 06:15:00+00:00,first_buy,trailing_stop_loss,0.29307,0.2954,0.29423110576167083,0.2956513539780262,0.29307,0,0.29428000000000004,4025496.0,0,False,0.29363200000000095,0.29410000000000036,0.2964280000000005,1.85919547,0.030338430501022723,1,1,0.30866304047250614,0,0.30548902586451265,0.30628000000000005,0.31211600000000106,False,0.30433760000000065,11842739.0,0.3131142857142861,0,0.31057,0.30617,0.30778
781,XLM/USDT:USDT,2021-01-14 21:15:00+00:00,first_buy,trailing_stop_loss,0.2987,0.30125,0.3041114526143918,0.30474449863667147,0.29317000000000004,1,0.29649000000000003,13834921.0,0,False,0.30246800000000107,0.304011428571429,0.30629120000000065,-0.56933579,-0.009272320648151646,1,0,0.30032088256602874,1,0.3014652460269081,0.30004000000000003,0.298856000000001,False,0.30268760000000067,1909282.0,0.298881428571429,0,0.30041,0.29825,0.30006000000000005
794,XLM/USDT:USDT,2021-01-27 14:30:00+00:00,first_buy,trailing_stop_loss,0.23870000000000002,0.23991,0.24063142174715157,0.24363183458025772,0.23650000000000002,1,0.23672,2834010.0,0,False,0.23887000000000086,0.2398671428571424,0.24365480000000037,15.30647681,0.2495111433312527,1,1,0.2984887522082998,0,0.28846456342139914,0.30721000000000004,0.30813200000000085,False,0.2845996000000003,25753034.0,0.3037499999999994,1,0.31588000000000005,0.30609000000000003,0.30820000000000003
782,XLM/USDT:USDT,2021-01-15 07:00:00+00:00,first_buy,trailing_stop_loss,0.29638000000000003,0.29737,0.2972711038402057,0.2993005321068375,0.2953,0,0.29686,2617245.0,0,False,0.294470000000001,0.29607428571428623,0.3010360000000006,-2.49247438,-0.0407487539739186,1,1,0.29408804511073927,0,0.2958677532082786,0.29154,0.293412000000001,False,0.2965720000000006,16677487.0,0.2932885714285719,0,0.29266000000000003,0.28625,0.2877
784,XLM/USDT:USDT,2021-01-15 18:00:00+00:00,first_buy,trailing_stop_loss,0.27869000000000005,0.28031,0.2820176226619965,0.28638757230718864,0.27624000000000004,0,0.27969000000000005,6234101.0,0,False,0.2802600000000009,0.280591428571429,0.2874972000000007,2.32915557,0.03797958453215716,1,1,0.29821348617415055,1,0.29883559854345865,0.29661000000000004,0.297272000000001,False,0.3010016000000006,8553160.0,0.29767000000000043,0,0.29857,0.2926,0.29376
785,XLM/USDT:USDT,2021-01-16 21:15:00+00:00,first_buy,trailing_stop_loss,0.29994000000000004,0.29996,0.29786107289032504,0.29816022581297613,0.29604,1,0.29632000000000003,4034834.0,1,False,0.298546000000001,0.29810000000000036,0.29850600000000055,0.4746153,0.007730465741588428,0,1,0.3071661419670822,0,0.3055199901429739,0.30375,0.305882000000001,False,0.3058916000000007,5007152.0,0.30820714285714323,0,0.30571000000000004,0.30105000000000004,0.30453
786,XLM/USDT:USDT,2021-01-18 01:45:00+00:00,first_buy,trailing_stop_loss,0.30577000000000004,0.30789000000000005,0.30681570573965555,0.30605571353926736,0.30572000000000005,0,0.30763,2118837.0,0,False,0.30645200000000095,0.3068100000000001,0.3067448000000006,-1.71043511,-0.027913802352949744,0,1,0.3103291198196238,1,0.310891362655184,0.30893000000000004,0.309216000000001,False,0.3108168000000006,8258040.0,0.30994142857142837,0,0.30993000000000004,0.305,0.30587000000000003
787,XLM/USDT:USDT,2021-01-19 19:45:00+00:00,first_buy,trailing_stop_loss,0.30283000000000004,0.30427000000000004,0.30569434274987267,0.308280799142673,0.29587,1,0.29629,13351556.0,1,False,0.302146000000001,0.3040857142857141,0.30935840000000053,-2.36077672,-0.03845199166040264,1,1,0.2957929953980802,1,0.298627654108193,0.29126,0.29360200000000103,False,0.29912800000000056,9814845.0,0.29566857142857117,0,0.29282,0.28883000000000003,0.28902
788,XLM/USDT:USDT,2021-01-20 11:15:00+00:00,first_buy,trailing_stop_loss,0.28471,0.28768000000000005,0.286910872339416,0.2901727303128741,0.28162000000000004,1,0.28186,5408439.0,1,False,0.28373800000000093,0.28432142857142834,0.2911428000000006,-1.44372118,-0.02357564752001583,1,1,0.28560301961982426,1,0.28697095066701495,0.28232,0.284018000000001,False,0.28708920000000065,6790951.0,0.2856328571428567,0,0.28347,0.27889,0.27915
789,XLM/USDT:USDT,2021-01-21 09:15:00+00:00,first_buy,trailing_stop_loss,0.2792,0.28171,0.28416101660138976,0.2861753246916805,0.27545000000000003,1,0.27623000000000003,7755974.0,0,False,0.28165800000000096,0.2836357142857138,0.28657880000000063,-3.78210774,-0.06161574777171041,1,1,0.26882214291128786,0,0.2692312754222421,0.26862,0.26814800000000083,False,0.2679920000000006,3991270.0,0.2691399999999995,1,0.26879000000000003,0.2645,0.26502000000000003
790,XLM/USDT:USDT,2021-01-21 22:15:00+00:00,first_buy,trailing_stop_loss,0.26502000000000003,0.26502000000000003,0.26736335169416664,0.26849858835392787,0.25841000000000003,1,0.25934,8890280.0,0,False,0.26650800000000086,0.2671914285714281,0.26770800000000056,-4.1315507,-0.0674238855816756,1,1,0.25564472937474547,0,0.2607825363391835,0.25167,0.2522320000000008,False,0.2630924000000006,16057640.0,0.25210857142857096,0,0.25365000000000004,0.24475000000000002,0.2451
791,XLM/USDT:USDT,2021-01-22 04:00:00+00:00,first_buy,trailing_stop_loss,0.256,0.25882,0.25165170012072857,0.2526035183146476,0.25466,0,0.2576,6510539.0,0,False,0.2542660000000009,0.25403142857142813,0.24929920000000055,1.51435327,0.024675746867830223,0,1,0.27084230853204233,1,0.2722870901455323,0.26928,0.2703160000000008,False,0.27202200000000043,7326909.0,0.2708371428571426,0,0.26928,0.26552000000000003,0.26644
792,XLM/USDT:USDT,2021-01-25 00:30:00+00:00,first_buy,trailing_stop_loss,0.27456,0.27742,0.2724161506614206,0.27168900069804225,0.27404,0,0.27646000000000004,7403510.0,0,False,0.27309800000000095,0.2728371428571426,0.2704696000000005,-3.95217361,-0.06461219975968817,0,0,0.26362441147791027,0,0.26593376113060924,0.262,0.2625420000000007,False,0.26628000000000046,1933472.0,0.2623271428571426,1,0.26399,0.26132,0.26133
783,XLM/USDT:USDT,2021-01-15 15:30:00+00:00,first_buy,trailing_stop_loss,0.28340000000000004,0.28734000000000004,0.29102630315994266,0.293909012034718,0.28331,1,0.28693,7872072.0,0,False,0.28770400000000096,0.29020142857142905,0.29537880000000066,-4.61121376,-0.075379957576907,1,1,0.28731185019143823,1,0.29167288411755654,0.28484000000000004,0.28324000000000094,False,0.29384240000000067,29557574.0,0.2850685714285719,0,0.28494,0.26962,0.2721
867,EGLD/USDT:USDT,2020-09-23 19:00:00+00:00,first_buy,trailing_stop_loss,8.923,9.051,9.068334873323145,8.969021918675873,8.795,1,8.955,26516.8,0,False,9.052399999999984,9.106999999999987,8.989480000000007,6.51706742,0.1069281698474698,0,0,10.003486647240559,0,10.086599100806387,9.958,9.968399999999992,False,10.096800000000004,61.9,9.965999999999989,1,9.96,9.952,9.956
818,XLM/USDT:USDT,2021-02-13 22:30:00+00:00,first_buy,trailing_stop_loss,0.55356,0.5542,0.5512181474058516,0.5528791538133229,0.55,0,0.55022,1716922.0,0,False,0.5493800000000018,0.5498814285714274,0.5528760000000001,-1.3542679,-0.022156741116930175,1,1,0.5533174881853306,1,0.5554470074401577,0.5514300000000001,0.5513660000000018,False,0.5554644000000002,3448481.0,0.5522771428571415,0,0.5526300000000001,0.548,0.5488700000000001
820,XLM/USDT:USDT,2021-02-15 02:00:00+00:00,first_buy,trailing_stop_loss,0.4965,0.50275,0.5117466876369345,0.5183792357032398,0.485,1,0.48633000000000004,15849057.0,0,False,0.504356000000002,0.509945714285713,0.5221147999999998,-5.3424819,-0.08714622003104906,1,1,0.5054348895389447,1,0.5148489219474444,0.48606000000000005,0.49480000000000207,False,0.5201867999999997,25753258.0,0.5021628571428559,0,0.49533000000000005,0.47000000000000003,0.47072
846,XLM/USDT:USDT,2021-03-04 03:30:00+00:00,first_buy,trailing_stop_loss,0.4232,0.4239,0.42346454948006934,0.4238775589270866,0.41865,1,0.41931,4400498.0,0,False,0.423296000000002,0.42420571428571285,0.4235447999999997,-2.91845572,-0.047630237290558576,0,1,0.40906335658527,0,0.41023438508625326,0.41244000000000003,0.4092980000000013,False,0.40916239999999976,8207789.0,0.40908714285714154,1,0.41341000000000006,0.40231000000000006,0.40405
847,XLM/USDT:USDT,2021-03-05 00:45:00+00:00,first_buy,trailing_stop_loss,0.39629000000000003,0.3996,0.40523411921193886,0.40814808049232965,0.39262,1,0.39499,4661662.0,0,False,0.4038540000000014,0.4053942857142844,0.40781839999999975,1.0327255,0.016849578695841083,1,0,0.4165277028212559,1,0.4209926809347959,0.41095000000000004,0.41206000000000087,False,0.4241015999999999,4209739.0,0.41234428571428483,0,0.41299,0.40800000000000003,0.40872
848,XLM/USDT:USDT,2021-03-10 17:15:00+00:00,first_buy,trailing_stop_loss,0.41789000000000004,0.41895000000000004,0.4176105590269525,0.4174177048214576,0.41647,0,0.41694000000000003,4393568.0,0,False,0.41734600000000077,0.4172842857142848,0.4172435999999999,-3.73162153,-0.06081929312788675,0,1,0.3999321675729466,1,0.40104744292537525,0.40034000000000003,0.39979600000000054,False,0.40086079999999974,3658919.0,0.3999199999999991,0,0.40034000000000003,0.39677,0.39692000000000005
849,XLM/USDT:USDT,2021-03-12 12:00:00+00:00,first_buy,trailing_stop_loss,0.39444,0.3962,0.39711853704741207,0.39888009987124745,0.39358000000000004,1,0.39503000000000005,3380601.0,0,False,0.3964760000000005,0.39579999999999915,0.39917199999999975,-2.15057104,-0.035093275640904,0,1,0.392189711606349,1,0.39356114160984806,0.3895,0.3902960000000003,False,0.39389039999999936,6486728.0,0.39138714285714205,0,0.39085000000000003,0.38616000000000006,0.38933
850,XLM/USDT:USDT,2021-03-15 07:15:00+00:00,first_buy,trailing_stop_loss,0.38623,0.38623,0.38907752669460655,0.3916778853657408,0.38155000000000006,1,0.38156,9014490.0,0,False,0.3864880000000003,0.3874328571428563,0.3926423999999994,0.38100425,0.006233845194924569,1,1,0.39446108161945065,1,0.3948148262801635,0.39142000000000005,0.39369000000000054,False,0.39487720000000004,6278715.0,0.39452285714285623,0,0.39143000000000006,0.38799000000000006,0.38830000000000003
851,XLM/USDT:USDT,2021-03-18 19:30:00+00:00,first_buy,trailing_stop_loss,0.39940000000000003,0.39993,0.4019544472565934,0.4031680287950485,0.398,1,0.39876000000000006,3414099.0,0,False,0.4002500000000002,0.400919999999999,0.4038824000000001,0.8988059,0.014716215768516625,1,1,0.4189361472877646,1,0.4205269309267967,0.41703,0.4169720000000002,False,0.4219476000000001,4694592.0,0.4184642857142844,0,0.41703,0.41340000000000005,0.41400000000000003
852,XLM/USDT:USDT,2021-03-22 20:30:00+00:00,first_buy,trailing_stop_loss,0.4098,0.4113,0.41147569301082787,0.4130405177182626,0.40626,0,0.40803000000000006,4501690.0,0,False,0.40807800000000005,0.40910285714285577,0.4152739999999999,-4.28056946,-0.06987064632180066,1,1,0.3914877797034251,1,0.39425331116050866,0.38723,0.3890619999999999,False,0.3954991999999999,4834673.0,0.39015714285714115,1,0.38908000000000004,0.38562,0.38584
853,EGLD/USDT:USDT,2020-09-14 13:45:00+00:00,first_buy,trailing_stop_loss,13.719,13.754,13.52822743163008,13.228156695156695,13.600999999999999,0,13.708,2905.0,0,False,13.781000000000006,13.78828571428571,13.212760000000003,2.1035872,0.034854439875238244,0,0,13.58896167291776,0,13.279626569589533,13.703,13.756200000000007,False,13.248440000000002,12977.4,13.813999999999997,0,14.068,13.6,13.923
854,EGLD/USDT:USDT,2020-09-14 14:15:00+00:00,first_buy,trailing_stop_loss,13.926,15.213,13.677736800161181,13.34528386073105,13.724,0,14.166,36869.5,0,False,13.827800000000007,13.85628571428571,13.290960000000002,-0.81912533,-0.013396969998723394,0,1,14.438545769157779,0,14.31464618010495,14.447,14.474400000000003,False,14.281320000000008,9836.6,14.54171428571428,0,14.535,14.4,14.49
845,XLM/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,trailing_stop_loss,0.42022000000000004,0.42662000000000005,0.4234842125709206,0.4219051098200361,0.42008,0,0.42578000000000005,6046087.0,0,False,0.4216120000000019,0.42196999999999873,0.4207611999999997,-2.9911157,-0.04872586920805861,0,1,0.42100621405204136,1,0.4233945596519532,0.41053,0.4167960000000018,False,0.4250075999999999,4021394.0,0.41997714285714155,0,0.41466000000000003,0.40958000000000006,0.41407000000000005
855,EGLD/USDT:USDT,2020-09-15 09:00:00+00:00,first_buy,trailing_stop_loss,14.497,14.5,14.393231035441197,14.302005722319398,13.97,1,14.144,32660.4,0,False,14.400400000000005,14.44014285714285,14.280600000000009,-2.8148875,-0.046295556347942024,0,1,13.968840428534836,1,14.109786854921921,13.644,13.768599999999996,False,14.165960000000007,13728.9,13.907999999999992,0,13.95,13.576,13.624
857,EGLD/USDT:USDT,2020-09-16 10:30:00+00:00,first_buy,trailing_stop_loss,12.611,12.647,12.61956605559405,12.605268882508868,12.563,1,12.566,2691.2,0,False,12.591399999999998,12.655142857142858,12.603800000000009,-2.49555336,-0.041342638098986105,0,1,12.465082329838111,1,12.537127178857578,12.263,12.335000000000004,False,12.576520000000011,2501.1,12.409999999999997,0,12.275,12.117,12.159
858,EGLD/USDT:USDT,2020-09-16 23:45:00+00:00,first_buy,trailing_stop_loss,12.561,12.58,12.522326497305915,12.474708273818973,12.541,1,12.574,758.5,0,False,12.628400000000005,12.61928571428571,12.377640000000008,-2.71748119,-0.04497624956223366,0,1,12.222675082639078,1,12.325933667424023,12.189,12.164800000000003,False,12.340400000000004,1757.4,12.17757142857142,0,12.196,12.075,12.088
859,EGLD/USDT:USDT,2020-09-17 10:15:00+00:00,first_buy,trailing_stop_loss,12.135,12.182,12.17772350250005,12.28081164220395,12.088,0,12.119,1500.3,0,False,12.118800000000002,12.135428571428564,12.296600000000003,-3.25619002,-0.05367882975110698,1,1,11.965248321344134,1,12.042738693650769,11.826,11.874999999999996,False,12.09776000000001,9442.8,11.932999999999984,0,11.832,11.514,11.559
860,EGLD/USDT:USDT,2020-09-18 17:00:00+00:00,first_buy,trailing_stop_loss,11.577,11.602,11.673868476546044,11.84149492081608,11.495,0,11.531,2279.1,0,False,11.501399999999997,11.502571428571413,11.927320000000009,-0.6770787,-0.011065904364707307,1,1,11.712463020583327,1,11.773558755048878,11.695,11.688399999999996,False,11.783480000000012,822.8,11.707285714285701,0,11.705,11.621,11.628
861,EGLD/USDT:USDT,2020-09-20 12:30:00+00:00,first_buy,trailing_stop_loss,11.621,11.621,11.659007171262814,11.743295143563776,11.29,1,11.365,10675.8,0,False,11.617199999999995,11.651999999999987,11.75600000000001,-3.85918772,-0.06401101770590324,1,1,11.252416125845006,1,11.39141599290584,11.251,11.208199999999996,False,11.412840000000012,9315.5,11.22371428571427,1,11.274000000000001,10.959,11.014
862,EGLD/USDT:USDT,2020-09-20 16:30:00+00:00,first_buy,trailing_stop_loss,11.012,11.052,11.09019826033039,11.303014808246148,10.111,1,10.198,38390.7,0,False,11.006799999999997,11.068142857142842,11.352320000000011,-0.02716543,-0.0004435231043389506,1,0,10.461922901694889,1,10.586397686334385,10.347,10.327799999999987,False,10.671240000000003,2417.7,10.35971428571427,1,10.347,10.251,10.279
863,EGLD/USDT:USDT,2020-09-21 09:30:00+00:00,first_buy,trailing_stop_loss,10.278,10.279,10.408242455280291,10.551331191050355,10.05,1,10.113,5686.1,0,False,10.283999999999988,10.30971428571427,10.642000000000003,-4.185108,-0.06900586044971072,1,1,10.3557436160064,1,10.515454806528107,10.098,10.214999999999987,False,10.610920000000004,9086.7,10.259857142857129,1,10.188,10.0,10.067
864,EGLD/USDT:USDT,2020-09-21 10:00:00+00:00,first_buy,trailing_stop_loss,10.072,10.085,10.182552290466955,10.420235931970469,9.176,1,9.23,61484.5,0,False,10.004599999999988,10.102428571428558,10.544880000000003,-1.2163404,-0.01994690033693284,1,1,9.594338454003005,1,9.920426140519348,9.433,9.427599999999988,False,10.017880000000007,10382.0,9.484999999999983,0,9.437,9.065,9.089
865,EGLD/USDT:USDT,2020-09-21 14:15:00+00:00,first_buy,trailing_stop_loss,9.077,9.103,9.240093342365878,9.56858215828874,9.058,0,9.077,2235.7,0,False,9.112199999999984,9.07014285714284,9.586680000000007,-3.19891037,-0.05255314418450918,0,1,8.97440958107348,0,8.96657601684857,8.961,8.977999999999984,False,8.957440000000013,6823.0,8.989714285714275,0,9.0,8.837,8.844
856,EGLD/USDT:USDT,2020-09-15 15:00:00+00:00,first_buy,trailing_stop_loss,13.617,13.625,13.813018824144862,14.024321161964743,12.868,1,12.956,29991.5,0,False,13.526999999999996,13.716285714285707,14.104600000000007,-2.38826811,-0.039066839814320645,1,1,12.968702179379154,1,13.075573238605665,12.846,12.933599999999995,False,13.026919999999997,4546.4,12.940714285714282,0,12.883,12.784,12.799
819,XLM/USDT:USDT,2021-02-14 13:30:00+00:00,first_buy,trailing_stop_loss,0.5384300000000001,0.5384300000000001,0.5430181348116117,0.5476565701058014,0.5323,1,0.53269,6612782.0,0,False,0.5405940000000019,0.54273857142857,0.5492627999999999,-3.60563418,-0.05880302383692261,1,1,0.5199802496747268,1,0.522898628524259,0.5142,0.517358000000002,False,0.5240995999999997,11441772.0,0.5181228571428559,0,0.51465,0.506,0.5063300000000001
843,XLM/USDT:USDT,2021-02-28 03:00:00+00:00,first_buy,trailing_stop_loss,0.42389000000000004,0.42957,0.43625172447932853,0.4404132534268787,0.41899000000000003,1,0.42317000000000005,12448628.0,0,False,0.43275200000000175,0.4367042857142844,0.44225519999999974,-3.65859215,-0.059584113881579845,1,1,0.4167559879147968,1,0.42440303458699,0.4133,0.4132060000000017,False,0.42689199999999977,5947100.0,0.4142999999999986,0,0.41417000000000004,0.40799,0.41112000000000004
841,XLM/USDT:USDT,2021-02-26 05:45:00+00:00,first_buy,trailing_stop_loss,0.37670000000000003,0.37943000000000005,0.3800151323030435,0.38310298390737,0.37132000000000004,1,0.37156000000000006,4146916.0,0,False,0.3787340000000018,0.3811271428571414,0.37994120000000015,11.53961043,0.1880626786448482,0,1,0.44616215931268927,0,0.43587408352489126,0.45122,0.45037400000000216,False,0.43244719999999987,10624665.0,0.4534771428571414,0,0.4536,0.4436,0.4436
821,XLM/USDT:USDT,2021-02-15 03:00:00+00:00,first_buy,trailing_stop_loss,0.46248000000000006,0.47215,0.48570093672113585,0.5024483628221723,0.4597,0,0.46159000000000006,23958742.0,0,False,0.46387400000000206,0.4745999999999988,0.5119411999999997,-1.95490416,-0.03203161989886102,1,0,0.47866539037618255,0,0.494209713829778,0.46463000000000004,0.46946600000000205,False,0.5025095999999997,8078558.0,0.46400857142857016,0,0.47258000000000006,0.46391000000000004,0.4723
