,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),close (exit),volume (exit),high (exit),sma-25 (exit),open (exit),low (exit),short_kdj (exit),sma-compare (exit),ema-26 (exit),sma-07 (exit),sma-05 (exit),mean-grad-hist (exit),ema-12 (exit),long_jcrosk (exit)
1504,1000SHIB/USDT:USDT,2021-05-23 16:30:00+00:00,second_buy,long-signal-on,0.007428,0.0075109999999999994,0.007629462871954527,0.007755688384787219,0.007200000000000001,1,0.007255999999999999,1672150416.0,0,False,0.0076257999999999855,0.007652142857142893,0.007775079999999952,-2.59343112,-0.042319569153913786,1,0.007542999999999999,893334764.0,0.007684,0.007617559999999951,0.0075379999999999996,0.0073809999999999995,False,0,0.007518197566318644,0.007378000000000037,0.007391599999999986,0,0.007645731814882323,0
139,STMX/USDT:USDT,2021-05-12 18:30:00+00:00,second_buy,long-signal-on,0.042730000000000004,0.04281,0.04342211889949972,0.04414233738723028,0.04204,1,0.04245,8789166.0,0,False,0.04312200000000001,0.04325428571428543,0.04433919999999982,-0.87425536,-0.014273340698211163,1,0.04299,8203052.0,0.043070000000000004,0.043643999999999815,0.042370000000000005,0.04209,False,1,0.042810949118037046,0.04236714285714259,0.042270000000000016,0,0.04355460194474539,0
1502,1000SHIB/USDT:USDT,2021-05-23 12:30:00+00:00,second_buy,long-signal-on,0.007970999999999999,0.008038,0.008035910650265893,0.008124102307296552,0.0077069999999999994,1,0.007723,967876820.0,0,False,0.008049799999999989,0.00807271428571432,0.008091239999999953,0.66435624,0.010840851175900688,1,0.007624,1216335481.0,0.0077,0.007841479999999951,0.007520000000000001,0.0074789999999999995,False,0,0.0076915434978876715,0.007501857142857177,0.007522399999999987,0,0.00788507320634589,0
142,STMX/USDT:USDT,2021-05-12 23:30:00+00:00,second_buy,long-signal-on,0.04198,0.042210000000000004,0.042318990596347555,0.042854941560667055,0.04064,1,0.040850000000000004,13001410.0,1,False,0.04182200000000001,0.04204857142857117,0.04272919999999982,-0.12268336,-0.002002002002002002,1,0.040850000000000004,13001410.0,0.042210000000000004,0.04272919999999982,0.04198,0.04064,False,1,0.042318990596347555,0.04204857142857117,0.04182200000000001,1,0.042854941560667055,1
143,STMX/USDT:USDT,2021-05-12 23:30:00+00:00,second_buy,long-signal-on,0.04198,0.042210000000000004,0.042318990596347555,0.042854941560667055,0.04064,1,0.040850000000000004,13001410.0,1,False,0.04182200000000001,0.04204857142857117,0.04272919999999982,-0.12268336,-0.002002002002002002,1,0.040850000000000004,13001410.0,0.042210000000000004,0.04272919999999982,0.04198,0.04064,False,1,0.042318990596347555,0.04204857142857117,0.04182200000000001,1,0.042854941560667055,1
144,STMX/USDT:USDT,2021-05-12 23:45:00+00:00,second_buy,long-signal-on,0.04084,0.041350000000000005,0.042012992043063316,0.042667908852469495,0.03969,1,0.040330000000000005,27121631.0,0,False,0.041492000000000015,0.04157285714285689,0.04259999999999982,-0.12267444,-0.0020020020020020016,1,0.040330000000000005,27121631.0,0.041350000000000005,0.04259999999999982,0.04084,0.03969,False,1,0.042012992043063316,0.04157285714285689,0.041492000000000015,1,0.042667908852469495,0
1496,1000SHIB/USDT:USDT,2021-05-22 04:45:00+00:00,second_buy,long-signal-on,0.007110999999999999,0.007193,0.007423488409311969,0.007576385800150883,0.007005,1,0.007084,808256111.0,1,False,0.0072102,0.0072962857142857464,0.007730319999999949,1.64591912,0.02685701375961875,1,0.006875999999999999,584311864.0,0.006940000000000001,0.007388159999999948,0.006776,0.006776,False,0,0.007014121645940295,0.006857857142857175,0.006866799999999999,0,0.0072539247920626266,1
145,STMX/USDT:USDT,2021-05-13 00:00:00+00:00,second_buy,long-signal-on,0.040380000000000006,0.040720000000000006,0.0413879163441305,0.04231843412265694,0.03717,1,0.037950000000000005,25841498.0,0,False,0.04076000000000001,0.04105571428571403,0.042375199999999814,-0.11650425,-0.001901792614029992,1,0.037950000000000005,25841498.0,0.040720000000000006,0.042375199999999814,0.040380000000000006,0.03717,False,1,0.0413879163441305,0.04105571428571403,0.04076000000000001,1,0.04231843412265694,0
146,STMX/USDT:USDT,2021-05-13 00:15:00+00:00,second_buy,long-signal-on,0.037970000000000004,0.039,0.04081285229118735,0.041972624187645316,0.03535,1,0.03765,51296774.0,0,False,0.03974800000000002,0.0404371428571426,0.04215079999999981,-3.59590347,-0.058688967852314464,1,0.03977,14880807.0,0.03991,0.04169039999999982,0.03905,0.038880000000000005,False,0,0.04018298485330604,0.039139999999999744,0.039140000000000015,0,0.04132166532747558,0
1492,1000SHIB/USDT:USDT,2021-05-21 17:00:00+00:00,second_buy,long-signal-on,0.007979,0.008052,0.008080254396973543,0.008484319889798971,0.007682,0,0.0077729999999999995,1354830736.0,0,False,0.007819600000000001,0.00785271428571432,0.00862875999999995,-0.32031022,-0.005226776774185501,1,0.0077919999999999994,1665532729.0,0.007975,0.008568239999999951,0.007768,0.00755,False,0,0.008035907566669921,0.007824285714285749,0.007847200000000002,0,0.008433036934999047,1
148,STMX/USDT:USDT,2021-05-13 09:30:00+00:00,second_buy,long-signal-on,0.038250000000000006,0.038770000000000006,0.03939620172584971,0.03990826737708678,0.038,1,0.038,8247570.0,0,False,0.038710000000000015,0.0390714285714283,0.04002759999999981,1.29817466,0.02118395018736854,1,0.037180000000000005,14943529.0,0.037410000000000006,0.03936759999999981,0.0371,0.036270000000000004,False,0,0.037996872361176735,0.037405714285714,0.03749400000000001,0,0.03885904625908711,0
151,STMX/USDT:USDT,2021-05-14 20:30:00+00:00,second_buy,long-signal-on,0.039990000000000005,0.04016,0.04071330059062335,0.04115592454079165,0.03944,1,0.039560000000000005,9811284.0,0,False,0.040186000000000034,0.040438571428571164,0.041655599999999814,0.18804032,0.0030688583320162264,1,0.039330000000000004,2891196.0,0.039520000000000007,0.04071679999999981,0.039520000000000007,0.039270000000000006,False,0,0.03977816056567326,0.039338571428571154,0.03938400000000003,0,0.04040266446247482,0
170,STMX/USDT:USDT,2021-05-19 14:15:00+00:00,second_buy,long-signal-on,0.01863,0.022580000000000003,0.022440518034171547,0.02581857171859635,0.01567,0,0.022070000000000003,28733773.0,0,False,0.01860800000000005,0.019379999999999675,0.027390399999999867,-1.09702107,-0.01789958589595942,1,0.02245,6380506.0,0.022510000000000002,0.027034799999999866,0.022060000000000003,0.021330000000000002,False,0,0.022441976798145157,0.01923428571428539,0.019640000000000053,0,0.025569047887589215,0
78,STMX/USDT:USDT,2021-04-19 10:30:00+00:00,second_buy,long-signal-on,0.05254,0.05315,0.05419178439813952,0.054926732129689904,0.05222,1,0.052910000000000006,10016233.0,0,False,0.05349000000000004,0.05365857142857113,0.05535519999999992,-1.39882028,-0.022833644455266075,1,0.053970000000000004,5091591.0,0.05421,0.05475599999999993,0.05333,0.05319,False,0,0.053637594808156275,0.05296999999999972,0.05307000000000003,0,0.05435500515781466,0
76,STMX/USDT:USDT,2021-04-18 11:30:00+00:00,second_buy,long-signal-on,0.05355000000000001,0.054380000000000005,0.05405357436155884,0.055171202759395126,0.052930000000000005,1,0.053070000000000006,4197465.0,0,False,0.053528000000000076,0.05368714285714253,0.055039999999999895,-0.7701309,-0.012567265062087126,1,0.05371000000000001,4808558.0,0.05371000000000001,0.05422279999999991,0.05321000000000001,0.05274,False,0,0.05298534745936566,0.05214714285714254,0.05272800000000007,0,0.053981185552075595,0
1667,1000SHIB/USDT:USDT,2021-09-20 11:15:00+00:00,second_buy,long-signal-on,0.007304,0.007313999999999999,0.007341527390529135,0.007444789442983341,0.007163,1,0.00719,815807270.0,0,False,0.0072939999999999516,0.007313571428571588,0.0074460399999999385,1.02187795,0.016674902783487915,1,0.007055,969147829.0,0.007089,0.007282279999999939,0.007029,0.006977,False,0,0.007133266178042503,0.00704100000000016,0.007045199999999951,0,0.00727626871575857,0
24,STMX/USDT:USDT,2021-03-31 23:30:00+00:00,second_buy,long-signal-on,0.06519000000000001,0.06531,0.06609848639352017,0.06678669796997917,0.0649,0,0.06507,3862809.0,0,False,0.06532399999999995,0.0656442857142857,0.06746520000000003,1.77093881,0.02892098085523324,1,0.06306,3644304.0,0.06308000000000001,0.06464920000000002,0.06264,0.062240000000000004,False,0,0.06328892520189254,0.06260285714285711,0.06272599999999998,0,0.06444233890904374,0
1665,1000SHIB/USDT:USDT,2021-09-20 04:45:00+00:00,second_buy,long-signal-on,0.007646,0.0077,0.007696479947081578,0.007809055529977849,0.007645,0,0.0076939999999999995,417843371.0,0,False,0.007599399999999951,0.007607428571428729,0.00785175999999994,0.1008359,0.00164543118261267,1,0.007664,385402448.0,0.007710000000000001,0.00783923999999994,0.007692,0.0076359999999999996,False,0,0.007691483032145951,0.007612428571428729,0.007620599999999951,0,0.007798310675905415,0
1664,1000SHIB/USDT:USDT,2021-09-20 02:45:00+00:00,second_buy,long-signal-on,0.007857,0.007857,0.007914832364463118,0.007972436599475533,0.007587,1,0.0076939999999999995,1579737365.0,1,False,0.007879999999999953,0.007883000000000159,0.00804055999999994,0.24452945,0.003990209658436388,1,0.007645,523387445.0,0.007678,0.00786639999999994,0.007516999999999999,0.007513,False,1,0.007696930846550956,0.007606142857143014,0.007585799999999951,0,0.007818259972376077,0
1661,1000SHIB/USDT:USDT,2021-09-19 11:45:00+00:00,second_buy,long-signal-on,0.007486,0.0075109999999999994,0.007554280548267837,0.007612771269066691,0.007421,1,0.007430999999999999,631414299.0,0,False,0.007508999999999948,0.007523285714285871,0.007626959999999935,-0.6349472,-0.010361006797349892,1,0.007494,259997562.0,0.007515,0.007568439999999935,0.007455,0.007437,False,0,0.0074933008458320845,0.007449285714285872,0.007459199999999945,0,0.007554396342801542,0
26,STMX/USDT:USDT,2021-04-01 18:15:00+00:00,second_buy,long-signal-on,0.064,0.06407,0.06423329129403091,0.06475637228642836,0.06334000000000001,1,0.06335,3666142.0,1,False,0.06411800000000001,0.06412285714285715,0.0646992,-1.39199368,-0.02272216968349565,1,0.06462000000000001,4592988.0,0.06494000000000001,0.0644016,0.06398000000000001,0.06384000000000001,False,0,0.06410278991576726,0.06384571428571428,0.06391799999999999,0,0.06450096836293188,0
1659,1000SHIB/USDT:USDT,2021-09-18 11:30:00+00:00,second_buy,long-signal-on,0.007927,0.007949,0.008008051673115505,0.008113344655860067,0.007884,0,0.007909,571699213.0,0,False,0.00794379999999994,0.007966428571428728,0.008146119999999937,-0.68951197,-0.011251641071173924,1,0.007977,746509894.0,0.008048999999999999,0.008079239999999937,0.007977999999999999,0.007951,False,0,0.007979970888487242,0.007934857142857299,0.00793779999999994,0,0.0080694084351703,0
30,STMX/USDT:USDT,2021-04-03 01:45:00+00:00,second_buy,long-signal-on,0.07894000000000001,0.07904000000000001,0.08034389298191895,0.08024831998822034,0.0756,1,0.07621,30899934.0,0,False,0.07934000000000001,0.08037857142857141,0.08071520000000001,-2.685158,-0.04381234665974201,1,0.07928,13147988.0,0.07945,0.0803952,0.07766,0.07749,False,0,0.07894915645765212,0.07767142857142854,0.07770800000000003,0,0.07946178631201417,0
1657,1000SHIB/USDT:USDT,2021-09-17 10:30:00+00:00,second_buy,long-signal-on,0.008756,0.008832999999999999,0.008833356319404545,0.008857633947478072,0.008476,1,0.008581,3133201769.0,0,False,0.00882459999999994,0.00883300000000015,0.008955759999999938,0.97219966,0.01586378362278835,1,0.008428,966689133.0,0.008457,0.008656079999999936,0.008452,0.008331,False,0,0.008482148572512881,0.008388714285714438,0.008393599999999939,0,0.008607300731365468,0
32,STMX/USDT:USDT,2021-04-03 17:15:00+00:00,second_buy,long-signal-on,0.07518000000000001,0.07529000000000001,0.07602493764547807,0.07681373956025053,0.07406,1,0.07478,7012668.0,1,False,0.075368,0.0756071428571428,0.07769999999999999,-0.59111179,-0.009646777013930003,1,0.07534,5933920.0,0.07544000000000001,0.0756256,0.07437,0.07426,False,0,0.07447021305806557,0.0736671428571428,0.07380400000000001,0,0.0754278348391632,0
1652,1000SHIB/USDT:USDT,2021-09-13 07:15:00+00:00,second_buy,long-signal-on,0.006599,0.006621999999999999,0.0066326654029748066,0.006678250128695595,0.00659,1,0.006613,92751823.0,0,False,0.0066181999999999404,0.00661857142857157,0.006679839999999936,1.57342376,0.02567285314604207,1,0.006431,244574851.0,0.006437999999999999,0.006545919999999936,0.006424999999999999,0.006372,False,0,0.006456288492606258,0.006400000000000143,0.006408399999999942,0,0.00653756744925329,0
1650,1000SHIB/USDT:USDT,2021-09-10 14:15:00+00:00,second_buy,long-signal-on,0.006885,0.006927,0.006939173454831848,0.0070062924899184165,0.006659,1,0.00672,983784303.0,0,False,0.00690479999999995,0.006931714285714422,0.006986199999999938,-1.38430708,-0.02258801908026415,1,0.006856,417922149.0,0.006861,0.006919599999999937,0.006783,0.006768,False,0,0.0068049514991820395,0.006704000000000135,0.006722399999999952,0,0.006897908527768877,0
34,STMX/USDT:USDT,2021-04-03 22:00:00+00:00,second_buy,long-signal-on,0.07194,0.07214000000000001,0.07335729071072512,0.07430090788350313,0.07,1,0.07095,35260296.0,0,False,0.072744,0.07325142857142851,0.0741336,-3.59481025,-0.058657783559080794,1,0.07499,9129463.0,0.075,0.07330399999999998,0.07309,0.07309,False,0,0.07276729757253352,0.07186285714285708,0.07220599999999999,0,0.07352415539283953,0
1648,1000SHIB/USDT:USDT,2021-09-10 08:30:00+00:00,second_buy,long-signal-on,0.007035,0.007085999999999999,0.007125760497176666,0.007213848832093307,0.00702,0,0.0070409999999999995,356479304.0,1,False,0.007053399999999944,0.007072142857142992,0.007259279999999938,-0.01802055,-0.0002940440114097447,1,0.0070279999999999995,165273153.0,0.007038999999999999,0.007154559999999938,0.007029,0.007006999999999999,False,0,0.00703822143907886,0.006985142857142993,0.006987999999999946,0,0.0071278263939850125,0
1645,1000SHIB/USDT:USDT,2021-09-08 20:30:00+00:00,second_buy,long-signal-on,0.006743,0.006875999999999999,0.006930609156892313,0.006809891996205859,0.006737,1,0.006810000000000001,709667269.0,0,False,0.0068885999999999436,0.0069101428571429965,0.006917519999999935,0.76097782,0.012417410002653204,1,0.006712999999999999,445907660.0,0.006771999999999999,0.0070414399999999345,0.00676,0.00666,False,0,0.006844826025070938,0.006786000000000137,0.006790199999999943,0,0.0068019658703933235,0
20,STMX/USDT:USDT,2021-03-28 19:15:00+00:00,second_buy,long-signal-on,0.054470000000000005,0.054920000000000004,0.055130483048875405,0.05551529027777288,0.053570000000000007,1,0.053770000000000005,7199080.0,0,False,0.05477400000000003,0.05497428571428568,0.05558480000000006,-1.1153874,-0.018214420483343673,1,0.05467,1787571.0,0.05476,0.055282000000000074,0.054240000000000003,0.053970000000000004,False,0,0.054708369254212796,0.05428285714285711,0.05434000000000004,0,0.05514668288385142,0
1643,1000SHIB/USDT:USDT,2021-09-08 06:30:00+00:00,second_buy,long-signal-on,0.005880000000000001,0.0059229999999999994,0.005934160115286451,0.005973621482734946,0.005686,1,0.0057269999999999995,986614537.0,0,False,0.005905799999999942,0.005929714285714423,0.005993959999999936,1.70577605,0.02783325791847171,1,0.005556,685993063.0,0.005724,0.005898039999999935,0.005704,0.005549,False,1,0.005743927098834236,0.005648714285714422,0.005638999999999944,0,0.005848396088809686,1
1669,1000SHIB/USDT:USDT,2021-09-21 00:00:00+00:00,second_buy,long-signal-on,0.006924,0.007025,0.007030144339659752,0.0070700252790958495,0.006920000000000001,1,0.007010000000000001,312845792.0,0,False,0.0069833999999999495,0.0070218571428573035,0.007068479999999936,0.26895343,0.004388323247738172,1,0.006964,344667616.0,0.006973,0.007003799999999937,0.006817999999999999,0.0068119999999999995,False,0,0.006926008917798896,0.006872428571428732,0.006874799999999949,0,0.00699129228771961,0
16,STMX/USDT:USDT,2021-03-25 12:00:00+00:00,second_buy,long-signal-on,0.052270000000000004,0.05265,0.052798618099339674,0.053047500985057075,0.05151000000000001,1,0.051620000000000006,6140024.0,0,False,0.05267400000000011,0.05280857142857144,0.05337160000000006,0.40061736,0.006540545583366742,1,0.0511,4386182.0,0.051250000000000004,0.051812000000000066,0.05115,0.050730000000000004,False,0,0.05083753994004958,0.050212857142857135,0.050540000000000106,0,0.05155296033973768,0
1714,1000SHIB/USDT:USDT,2021-10-12 12:00:00+00:00,second_buy,long-signal-on,0.029702,0.029702,0.02975721786926575,0.030135402353911864,0.028631999999999998,1,0.028806,2333370426.0,1,False,0.029514399999999878,0.029530428571428742,0.03039751999999991,-0.12266872,-0.002002001969361212,1,0.028806,2333370426.0,0.029702,0.03039751999999991,0.029702,0.028631999999999998,False,1,0.02975721786926575,0.029530428571428742,0.029514399999999878,1,0.030135402353911864,1
1709,1000SHIB/USDT:USDT,2021-10-09 16:15:00+00:00,second_buy,long-signal-on,0.026066,0.026330000000000003,0.026344128626008146,0.026858138207086567,0.025207,1,0.025428,2982760354.0,0,False,0.026145399999999937,0.026221000000000157,0.0269567199999999,0.0318577,0.0005199474154969345,1,0.025358,1039275848.0,0.025380999999999997,0.026261759999999898,0.025067,0.024843999999999998,False,0,0.025543982147928943,0.025136000000000155,0.025213199999999936,0,0.02615037248400324,0
1707,1000SHIB/USDT:USDT,2021-10-09 13:30:00+00:00,second_buy,long-signal-on,0.026296,0.026570000000000003,0.027372085691653992,0.027720886316501065,0.025715,1,0.026153,4038791255.0,0,False,0.027179999999999937,0.02739614285714301,0.0279443999999999,-0.84330187,-0.013763218471088034,1,0.026466,1239489582.0,0.026577,0.027343879999999904,0.026098,0.026004,False,0,0.026784671493205008,0.026312428571428726,0.026347599999999936,0,0.027280064554504446,0
1706,1000SHIB/USDT:USDT,2021-10-09 13:15:00+00:00,second_buy,long-signal-on,0.027773,0.027970000000000002,0.02759373763559108,0.02784631722182115,0.026057999999999998,1,0.026296,3335561667.0,1,False,0.027508199999999938,0.027619428571428722,0.028060279999999903,-0.12269714,-0.0020020020672684644,1,0.026296,3335561667.0,0.027970000000000002,0.028060279999999903,0.027773,0.026057999999999998,False,1,0.02759373763559108,0.027619428571428722,0.027508199999999938,1,0.02784631722182115,1
4,STMX/USDT:USDT,2021-03-22 21:00:00+00:00,second_buy,long-signal-on,0.04959,0.04995,0.05216307433369845,0.054164092812517065,0.0473,1,0.04839,37870114.0,0,False,0.05099800000000002,0.05119142857142856,0.05465400000000001,-5.66494705,-0.09249071348678706,1,0.052700000000000004,17102301.0,0.053430000000000005,0.05384880000000001,0.0514,0.05133000000000001,False,0,0.051896693789421904,0.05088571428571428,0.050888000000000023,0,0.05347377122745418,0
1702,1000SHIB/USDT:USDT,2021-10-08 02:30:00+00:00,second_buy,long-signal-on,0.022399,0.022505,0.02256550985059483,0.023188382151463596,0.021959,1,0.022095,1323720326.0,0,False,0.022277999999999947,0.022626714285714413,0.022802719999999915,-1.38193795,-0.022548213629168767,1,0.022536999999999998,2330581665.0,0.022726,0.02219143999999992,0.021877,0.021526999999999998,False,0,0.02203891360655943,0.02166185714285727,0.02183679999999995,0,0.022579167462153923,0
6,STMX/USDT:USDT,2021-03-23 05:15:00+00:00,second_buy,long-signal-on,0.04882,0.04905,0.04939540849219895,0.05070224059053577,0.04775,1,0.04786000000000001,6189398.0,0,False,0.04837800000000005,0.048824285714285695,0.051267600000000045,0.81410846,0.013284548916732824,1,0.04712,23490657.0,0.04803,0.048476000000000054,0.0461,0.0459,False,0,0.04646434010962173,0.04542714285714284,0.04568600000000006,0,0.04810975670127277,0
1695,1000SHIB/USDT:USDT,2021-10-07 15:45:00+00:00,second_buy,long-signal-on,0.029764,0.030640000000000004,0.030833026988794476,0.031480154329002884,0.029730000000000003,0,0.029899,3876052547.0,0,False,0.029120799999999968,0.029713142857142983,0.03230823999999993,1.37095642,0.02237725382350655,1,0.029182999999999997,6632717035.0,0.030435999999999998,0.03221967999999993,0.029900999999999997,0.028238,False,0,0.030579176682826094,0.02926200000000012,0.02932019999999997,0,0.031309994749076746,0
9,STMX/USDT:USDT,2021-03-24 00:15:00+00:00,second_buy,long-signal-on,0.050870000000000005,0.053700000000000005,0.05251264606531532,0.052809641355219546,0.05016,0,0.052090000000000004,16708143.0,0,False,0.051488000000000075,0.051771428571428565,0.05409400000000003,-4.21094113,-0.06872522109520766,1,0.0555,34868380.0,0.058410000000000004,0.054270800000000036,0.052110000000000004,0.05118,False,0,0.05297223897834373,0.05208285714285713,0.05214800000000008,0,0.053008927180758836,0
1689,1000SHIB/USDT:USDT,2021-10-06 10:30:00+00:00,second_buy,long-signal-on,0.021285,0.021460999999999997,0.02191293415102956,0.0215894196062143,0.020635999999999998,0,0.021408999999999997,4805920491.0,0,False,0.02171519999999997,0.02177771428571444,0.02226167999999994,-4.81736858,-0.07861825119739764,1,0.023038,5045939695.0,0.023785,0.022424279999999942,0.023745,0.022737999999999998,False,0,0.022324788729569126,0.022208571428571577,0.022401199999999972,0,0.021883809287724248,0
1686,1000SHIB/USDT:USDT,2021-10-05 21:30:00+00:00,second_buy,long-signal-on,0.017032,0.017144,0.01750581112395706,0.01751763193752591,0.016749,0,0.016842,2032118046.0,0,False,0.016906599999999966,0.01724142857142871,0.01811995999999994,-3.08494732,-0.0503478552736713,1,0.017664,3737368858.0,0.0178,0.01762075999999994,0.016912,0.01674,False,0,0.016984273799941014,0.016581857142857283,0.01675439999999997,0,0.017159474573769838,0
12,STMX/USDT:USDT,2021-03-24 19:30:00+00:00,second_buy,long-signal-on,0.05743,0.057580000000000006,0.05885057545738612,0.059344147261523664,0.05623,1,0.056740000000000006,20330635.0,0,False,0.05788600000000007,0.05824142857142856,0.06032720000000005,-0.38239294,-0.0062395435082659755,1,0.05697000000000001,12880102.0,0.05723,0.05863440000000005,0.055650000000000005,0.055170000000000004,False,0,0.05630923159238396,0.05523142857142856,0.05530200000000009,0,0.057464471617491075,0
1676,1000SHIB/USDT:USDT,2021-09-26 07:30:00+00:00,second_buy,long-signal-on,0.007075,0.007078999999999999,0.007097939478908572,0.00713028921697974,0.007022,1,0.007031,103601605.0,0,False,0.007085399999999966,0.007090714285714445,0.0071141999999999395,-0.42619712,-0.006954445193288401,1,0.007065999999999999,390750694.0,0.0071,0.007054119999999941,0.006938,0.006937,False,0,0.006985842672845178,0.0069322857142858725,0.006945599999999963,0,0.007041382218822584,0
14,STMX/USDT:USDT,2021-03-25 01:45:00+00:00,second_buy,long-signal-on,0.0522,0.052770000000000004,0.053272133149629,0.05441857523119344,0.0507,1,0.052160000000000005,9153698.0,0,False,0.052604000000000074,0.05336857142857143,0.054018400000000064,-0.32277672,-0.005268355603926074,1,0.0523,3890785.0,0.052500000000000005,0.05323040000000006,0.051500000000000004,0.05111,False,0,0.05225011735800814,0.05156857142857144,0.05178200000000007,0,0.053361577391311095,0
1674,1000SHIB/USDT:USDT,2021-09-24 09:30:00+00:00,second_buy,long-signal-on,0.007215,0.007215,0.007401411329590298,0.007461546070006356,0.007,1,0.007058999999999999,914918136.0,0,False,0.007384199999999961,0.007425571428571585,0.007459559999999938,0.71257016,0.01162681525390508,1,0.006963,348398765.0,0.0070279999999999995,0.007240439999999938,0.007009,0.0069169999999999995,False,0,0.007037357205690349,0.00693928571428587,0.006940199999999961,0,0.0071827508718314195,0
1671,1000SHIB/USDT:USDT,2021-09-21 21:00:00+00:00,second_buy,long-signal-on,0.006758999999999999,0.0068189999999999995,0.006868661757635153,0.00694433294532015,0.006724,1,0.006757,373514223.0,0,False,0.006815599999999947,0.006844714285714446,0.006970039999999939,-2.14024714,-0.03492259457317653,1,0.006980000000000001,381356746.0,0.0071,0.0069355999999999385,0.007072999999999999,0.006957,False,0,0.006889457609801348,0.006845857142857304,0.006861599999999949,0,0.006932298574565537,0
1586,1000SHIB/USDT:USDT,2021-07-02 03:45:00+00:00,second_buy,long-signal-on,0.008225999999999999,0.008237999999999999,0.008291924036444218,0.008321432100955373,0.008185999999999999,1,0.008199,218375543.0,0,False,0.008261999999999966,0.00827514285714295,0.008342239999999956,0.02708122,0.0004419053199541004,1,0.008180999999999999,162470493.0,0.00821,0.008289279999999956,0.008184,0.008176,False,0,0.008213152617790999,0.00816671428571438,0.008172199999999965,0,0.008263317776686582,0
1641,1000SHIB/USDT:USDT,2021-09-07 18:15:00+00:00,second_buy,long-signal-on,0.005924,0.006238,0.005988192050862481,0.006172807490468897,0.005791999999999999,1,0.005908,1264692621.0,0,False,0.005976599999999942,0.006024142857142993,0.006197959999999934,-0.9748698,-0.015906920628531735,1,0.005991,358306499.0,0.006088,0.006104639999999934,0.006082,0.0059700000000000005,False,0,0.006001255175101484,0.005978142857142993,0.005979999999999943,0,0.006141629580784256,0
41,STMX/USDT:USDT,2021-04-06 10:30:00+00:00,second_buy,long-signal-on,0.08079,0.08079,0.08255993356634724,0.08347194224186105,0.07922000000000001,1,0.07945,17238638.0,0,False,0.08154599999999995,0.08179714285714275,0.08460279999999999,-1.10396772,-0.018035043989434816,1,0.08071,10720683.0,0.0809,0.08239679999999995,0.07982,0.0795,False,0,0.08000007448105984,0.07839857142857129,0.07890199999999996,0,0.08144454874117854,0
1604,1000SHIB/USDT:USDT,2021-07-20 02:30:00+00:00,second_buy,long-signal-on,0.006000999999999999,0.006022,0.006066178835519751,0.006126643058367251,0.005915,1,0.005915,650477832.0,0,False,0.005997399999999962,0.00602328571428583,0.006151799999999944,0.50031054,0.008163726862746497,1,0.005854,477639774.0,0.005889,0.006008079999999946,0.00578,0.005756,False,0,0.0058622961785412386,0.005798000000000115,0.0058091999999999614,0,0.0059635411744895905,0
61,STMX/USDT:USDT,2021-04-14 14:15:00+00:00,second_buy,long-signal-on,0.06183,0.061970000000000004,0.06227563531384507,0.06296784745897187,0.05906,1,0.05947,17887293.0,0,False,0.06187600000000011,0.062121428571428265,0.06291919999999991,-1.69287216,-0.027629514084166616,1,0.060950000000000004,4887631.0,0.06198000000000001,0.062401999999999916,0.06139000000000001,0.060880000000000004,False,0,0.061567167824144446,0.060917142857142545,0.061006000000000095,0,0.06234410629614661,0
1602,1000SHIB/USDT:USDT,2021-07-19 12:30:00+00:00,second_buy,long-signal-on,0.0063349999999999995,0.006337,0.006363955413415497,0.006413950626694985,0.006305,1,0.006313,193583651.0,0,False,0.006334399999999962,0.006337428571428686,0.006432879999999947,1.46340906,0.023877625033864463,1,0.006149,430013620.0,0.006186,0.006322479999999947,0.006117,0.006111,False,0,0.006208993099193141,0.006140285714285829,0.006142599999999962,0,0.006299735344317454,0
64,STMX/USDT:USDT,2021-04-16 01:30:00+00:00,second_buy,long-signal-on,0.062020000000000006,0.06267,0.06386024606455616,0.0647753585521227,0.06162000000000001,1,0.0618,11285029.0,0,False,0.06252000000000013,0.06325142857142826,0.06536519999999994,0.78010529,0.01273808564464885,1,0.060950000000000004,8550917.0,0.06105000000000001,0.06437959999999995,0.06092,0.060500000000000005,False,0,0.062359671571502254,0.061625714285713964,0.06162600000000014,0,0.06358222895463418,0
1600,1000SHIB/USDT:USDT,2021-07-19 01:15:00+00:00,second_buy,long-signal-on,0.006588,0.006588,0.006611907993570447,0.0066322594434662565,0.006513,1,0.0065179999999999995,234963956.0,0,False,0.006602999999999965,0.006615285714285828,0.006636559999999945,0.09399764,0.001533752158880363,1,0.006496,182851447.0,0.006526,0.006601599999999945,0.006526,0.006461,False,0,0.006549015143337483,0.006513000000000114,0.006516399999999964,0,0.006587948566096628,1
